fecha,producto,cantidad_vendida,monto_venta,clientes,tienda
2024-01-09,cadena,7,6048.66,675,17
2024-01-09,dije,5,3694.02,665,5
2024-01-09,dije,6,1007.42,633,6
2024-01-10,pulsera,7,3236.96,643,18
2024-01-10,dije,6,5117.18,642,38
2024-01-10,dije,5,1582.84,610,11
2024-01-10,cadena,7,4052.36,661,33
2024-01-10,cadena,7,4175.55,653,14
2024-01-10,cadena,6,2491.68,633,24
2024-01-10,gemelos,6,5065.86,642,6
2024-01-10,collar,5,2213.02,644,19
2024-01-10,broche,5,4993.01,631,18
2024-01-10,anillo,7,6186.98,641,7
2024-01-10,anillo,5,3215.29,670,29
2024-01-10,collar,6,3727.25,604,5
2024-01-10,broche,6,5697.2,647,30
2024-01-10,gemelos,6,3377.78,636,9
2024-01-10,anillo,4,2218.79,671,34
2024-01-10,collar,5,2984.73,653,23
2024-01-10,broche,5,1846.41,648,23
2024-01-10,cadena,5,3692.44,669,33
2024-01-10,dije,6,1355.15,652,7
2024-01-10,cadena,6,2439.6,623,40
2024-01-10,reloj,6,5722.31,651,24
2024-01-10,anillo,5,3307.69,640,30
2024-01-10,collar,7,6677.34,609,3
2024-01-10,reloj,6,1949.51,650,35
2024-01-11,dije,8,7319.84,626,34
2024-01-11,alfiler,7,3659.32,654,14
2024-01-11,alfiler,5,4319.46,640,24
2024-01-11,alfiler,6,5165.64,650,38
2024-01-11,anillo,7,2470.51,671,32
2024-01-11,broche,4,420.85,621,17
2024-01-11,pulsera,8,7868.56,646,20
2024-01-11,reloj,6,902.17,635,16
2024-01-11,aros,6,1938.67,627,28
2024-01-11,pulsera,6,4010.59,599,42
2024-01-11,alfiler,4,1915.11,648,8
2024-01-11,reloj,5,2614.37,620,42
2024-01-11,aros,6,4787.08,628,37
2024-01-11,gemelos,5,2723.68,683,1
2024-01-11,broche,6,2312.67,611,6
2024-01-11,collar,5,4388.06,658,38
2024-01-11,reloj,6,1260.91,651,44
2024-01-11,aros,6,1034.41,650,28
2024-01-11,alfiler,6,3308.3,682,2
2024-01-11,aros,5,917.24,625,40
2024-01-11,alfiler,6,1604.56,583,23
2024-01-11,broche,6,743.45,632,17
2024-01-11,pulsera,6,3528.21,649,4
2024-01-11,aros,6,2749.54,619,23
2024-01-11,alfiler,8,1635.78,663,16
2024-01-11,cadena,8,5808.03,633,12
2024-01-11,alfiler,7,2264.14,667,16
2024-01-11,gemelos,5,4195.7,680,10
2024-01-11,broche,5,3413.21,663,25
2024-01-11,aros,5,3888.37,658,9
2024-01-12,alfiler,4,3089.64,645,17
2024-01-12,anillo,5,2558.42,678,33
2024-01-12,alfiler,7,2788.85,642,21
2024-01-12,dije,5,3259.5,681,36
2024-01-12,pulsera,8,1346.55,628,23
2024-01-12,collar,6,5744.53,655,43
2024-01-12,aros,5,2193.58,630,29
2024-01-12,collar,7,3676.3,664,1
2024-01-12,reloj,8,1519.42,602,41
2024-01-12,collar,7,4694.04,618,39
2024-01-12,broche,7,2411.38,621,36
2024-01-12,dije,4,2698.24,610,26
2024-01-12,dije,7,3966.63,633,25
2024-01-12,aros,6,4327.58,646,8
2024-01-12,aros,6,5711.89,659,37
2024-01-12,collar,6,3955.5,629,40
2024-01-12,pulsera,7,2567.73,659,26
2024-01-12,dije,6,1624.33,641,3
2024-01-12,reloj,7,3218.34,642,42
2024-01-12,alfiler,5,2488.99,666,10
2024-01-13,pulsera,7,3189.78,652,6
2024-01-13,reloj,8,6361.94,651,29
2024-01-13,dije,6,2959.1,673,15
2024-01-13,collar,6,2535.7,640,39
2024-01-13,cadena,8,6581.74,659,32
2024-01-13,aros,6,1599.32,685,7
2024-01-13,reloj,7,1448.25,668,39
2024-01-13,gemelos,7,1570.8,636,39
2024-01-13,broche,8,1856.83,646,40
2024-01-13,dije,7,768.37,599,6
2024-01-14,dije,5,3333.14,622,24
2024-01-14,dije,6,1096.02,650,27
2024-01-14,dije,6,5491.17,667,42
2024-01-14,reloj,6,1007.82,663,25
2024-01-14,pulsera,4,1115.35,648,19
2024-01-14,aros,5,2782.93,634,3
2024-01-14,alfiler,7,3965.46,676,2
2024-01-14,collar,6,5702.16,614,17
2024-01-14,broche,6,3126.42,615,28
2024-01-14,collar,5,4515.61,610,40
2024-01-14,collar,5,4395.41,676,36
2024-01-14,alfiler,5,1675.59,650,44
2024-01-14,alfiler,7,3690.62,655,10
2024-01-14,reloj,4,3972.07,655,34
2024-01-14,dije,7,5793.81,633,44
2024-01-14,cadena,7,1899.88,616,6
2024-01-14,reloj,6,4252.03,680,16
2024-01-14,collar,6,4840.73,623,5
2024-01-14,cadena,6,4602.63,637,4
2024-01-14,broche,5,2415.21,605,14
2024-01-14,collar,6,3704.21,661,6
2024-01-14,pulsera,8,1450.63,641,9
2024-01-14,reloj,7,6135.95,648,2
2024-01-14,reloj,7,3777.13,669,39
2024-01-14,alfiler,5,3325.64,601,18
2024-01-14,reloj,6,5077.2,639,32
2024-01-14,collar,6,1313.43,651,8
2024-01-14,dije,7,5248.5,649,6
2024-01-14,alfiler,5,4682.02,653,2
2024-01-14,alfiler,6,2786.58,643,40
2024-01-15,pulsera,7,1725.73,658,44
2024-01-15,pulsera,4,3318.05,623,18
2024-01-15,pulsera,7,6152.65,690,40
2024-01-15,collar,6,3544.5,678,22
2024-01-15,aros,8,6449.14,640,9
2024-01-15,gemelos,6,4961.5,642,19
2024-01-15,dije,4,1736.89,654,16
2024-01-15,dije,6,2149.08,686,3
2024-01-15,gemelos,6,5856.82,653,17
2024-01-15,cadena,6,2063.11,670,37
2024-01-15,cadena,5,2594.87,616,16
2024-01-15,pulsera,3,446.57,639,41
2024-01-15,broche,6,1493.89,661,35
2024-01-15,alfiler,6,4712.84,608,44
2024-01-15,reloj,5,2363.46,636,13
2024-01-15,gemelos,5,886.72,654,2
2024-01-15,pulsera,5,3770.47,634,20
2024-01-15,alfiler,6,889.69,645,28
2024-01-15,anillo,5,4502.49,624,22
2024-01-15,broche,4,2995.15,659,24
2024-01-15,pulsera,7,3095.95,673,10
2024-01-15,anillo,6,1919.29,622,41
2024-01-15,broche,5,3460.01,646,35
2024-01-16,broche,5,1132.56,654,44
2024-01-16,gemelos,5,4988.23,638,1
2024-01-16,reloj,4,3319.78,651,9
2024-01-16,collar,5,1974.97,651,20
2024-01-16,anillo,4,2162.46,667,35
2024-01-16,pulsera,5,2029.93,677,43
2024-01-16,collar,7,2266.2,658,29
2024-01-16,anillo,6,5203.4,639,12
2024-01-16,collar,5,1172.17,654,27
2024-01-16,cadena,6,5236.03,655,4
2024-01-16,reloj,5,1864.71,631,24
2024-01-16,broche,7,4730.89,667,16
2024-01-16,reloj,6,5573.1,665,41
2024-01-16,anillo,5,4103.51,609,35
2024-01-16,pulsera,6,3537.8,628,5
2024-01-16,pulsera,8,7202.73,643,38
2024-01-16,cadena,8,5342.95,662,16
2024-01-16,reloj,5,4416.33,635,40
2024-01-16,reloj,7,2531.63,652,41
2024-01-17,alfiler,5,4760.97,621,42
2024-01-17,reloj,6,2829.5,650,17
2024-01-17,dije,5,1097.54,681,34
2024-01-17,gemelos,5,1397.88,615,3
2024-01-17,broche,6,1184.43,657,10
2024-01-17,aros,6,4455.34,658,42
2024-01-17,pulsera,5,1995.28,634,1
2024-01-17,gemelos,6,1388.15,646,38
2024-01-17,pulsera,6,3751.78,630,32
2024-01-17,anillo,6,4905.39,631,16
2024-01-17,cadena,7,6660.79,658,20
2024-01-17,pulsera,6,3153.3,659,44
2024-01-17,alfiler,8,3273.19,632,18
2024-01-17,dije,8,5094.78,635,39
2024-01-17,reloj,7,6729.03,645,1
2024-01-17,alfiler,7,2602.84,712,36
2024-01-17,anillo,7,2399.27,644,27
2024-01-18,dije,5,4368.97,627,11
2024-01-18,pulsera,5,3860.4,677,37
2024-01-18,pulsera,5,2848.29,662,7
2024-01-18,reloj,5,3921.47,632,10
2024-01-18,anillo,6,1930.61,618,27
2024-01-18,pulsera,7,1754.93,652,31
2024-01-18,gemelos,6,4021.21,653,12
2024-01-18,broche,6,1202.34,638,23
2024-01-18,gemelos,7,5401.24,642,20
2024-01-18,alfiler,7,855.54,657,33
2024-01-18,cadena,5,4413.56,657,19
2024-01-18,gemelos,6,5631.16,639,3
2024-01-18,aros,6,1123.67,659,26
2024-01-18,broche,5,2271.55,664,28
2024-01-18,reloj,5,2028.96,620,18
2024-01-19,anillo,4,1344.72,643,8
2024-01-19,broche,5,2118.55,613,40
2024-01-19,collar,7,4515.14,645,13
2024-01-19,aros,6,1272.46,669,15
2024-01-19,collar,7,1134.67,674,40
2024-01-19,dije,7,4227.18,655,34
2024-01-19,collar,6,2541.31,634,1
2024-01-19,cadena,5,2005.26,649,1
2024-01-19,collar,5,3608.04,633,35
2024-01-19,dije,6,1403.23,647,18
2024-01-19,reloj,7,5824.99,663,15
2024-01-19,aros,6,2699.57,666,20
2024-01-19,alfiler,4,2248.66,632,3
2024-01-19,gemelos,7,2992.64,656,6
2024-01-19,anillo,6,2658.42,666,7
2024-01-19,dije,5,4513.75,644,26
2024-01-20,reloj,7,2798.11,635,43
2024-01-20,alfiler,5,4515.07,671,12
2024-01-20,anillo,7,3443.94,624,36
2024-01-20,cadena,6,3888.73,627,8
2024-01-20,alfiler,5,1251.0,605,24
2024-01-20,anillo,5,797.12,656,12
2024-01-20,dije,5,4838.12,631,20
2024-01-20,broche,7,4321.75,653,11
2024-01-20,pulsera,6,2860.84,622,38
2024-01-20,reloj,6,1152.78,634,26
2024-01-20,gemelos,4,3273.98,648,24
2024-01-20,broche,6,2098.8,644,3
2024-01-20,reloj,5,797.21,654,20
2024-01-20,broche,6,2857.39,648,2
2024-01-20,collar,5,1649.91,657,38
2024-01-20,gemelos,5,2364.48,672,37
2024-01-20,gemelos,7,4708.37,678,31
2024-01-20,pulsera,5,2666.24,643,28
2024-01-20,reloj,7,6501.24,634,30
2024-01-20,collar,6,1068.95,649,26
2024-01-20,broche,6,4361.88,625,30
2024-01-20,gemelos,6,748.04,658,20
2024-01-20,gemelos,6,5108.18,653,13
2024-01-20,anillo,6,5253.08,663,3
2024-01-20,anillo,6,2869.46,645,1
2024-01-20,collar,7,2799.53,663,38
2024-01-20,dije,5,1001.49,653,1
2024-01-20,alfiler,6,2604.47,646,9
2024-01-20,anillo,6,4624.18,657,8
2024-01-21,cadena,6,3575.66,652,11
2024-01-21,gemelos,7,6329.7,654,34
2024-01-21,gemelos,8,3288.98,629,22
2024-01-21,aros,6,3008.1,659,17
2024-01-21,gemelos,5,1743.79,630,38
2024-01-21,reloj,5,832.15,625,29
2024-01-21,dije,7,4267.7,638,30
2024-01-21,gemelos,6,4689.99,628,8
2024-01-21,dije,7,3929.45,646,35
2024-01-21,gemelos,7,6115.71,611,27
2024-01-22,pulsera,6,3401.55,662,38
2024-01-22,broche,5,3412.83,672,38
2024-01-22,cadena,5,1190.17,669,10
2024-01-22,aros,6,4431.82,625,5
2024-01-22,reloj,5,4500.89,651,12
2024-01-22,anillo,5,4311.97,642,11
2024-01-22,collar,5,546.63,605,4
2024-01-22,alfiler,6,2843.24,632,16
2024-01-22,dije,5,894.49,647,13
2024-01-22,gemelos,4,3781.37,651,2
2024-01-23,gemelos,5,3636.79,640,38
2024-01-23,collar,6,2432.29,629,16
2024-01-23,reloj,6,3654.54,644,31
2024-01-23,alfiler,3,2587.92,651,10
2024-01-23,broche,5,4084.1,673,22
2024-01-23,reloj,7,1736.85,684,13
2024-01-23,dije,7,3094.41,641,15
2024-01-23,cadena,5,4999.43,659,12
2024-01-23,aros,6,4876.27,679,19
2024-01-23,cadena,5,2341.06,666,5
2024-01-23,pulsera,5,1378.65,612,31
2024-01-23,anillo,5,2890.72,661,17
2024-01-23,aros,5,1159.35,660,39
2024-01-23,anillo,4,3557.37,661,42
2024-01-23,alfiler,6,2032.3,659,21
2024-01-23,gemelos,6,5290.19,632,30
2024-01-23,alfiler,5,1900.46,680,38
2024-01-23,pulsera,5,1410.79,603,10
2024-01-23,anillo,6,3539.6,675,18
2024-01-23,broche,6,4967.19,643,26
2024-01-23,reloj,4,573.11,643,12
2024-01-23,collar,6,2896.27,650,22
2024-01-23,cadena,4,2604.11,650,4
2024-01-23,broche,7,3869.35,602,41
2024-01-23,alfiler,6,3887.67,642,17
2024-01-23,alfiler,4,3264.86,647,25
2024-01-23,dije,7,1797.83,661,8
2024-01-23,cadena,6,5234.3,676,12
2024-01-23,pulsera,5,2281.32,643,27
2024-01-24,reloj,4,1566.85,633,40
2024-01-24,aros,7,5301.45,668,16
2024-01-24,alfiler,5,1127.13,623,21
2024-01-24,alfiler,8,2231.7,631,27
2024-01-24,alfiler,8,4070.2,655,30
2024-01-24,alfiler,5,4951.96,663,42
2024-01-24,reloj,7,2666.89,658,44
2024-01-24,broche,4,3291.75,669,44
2024-01-24,cadena,5,816.72,684,2
2024-01-24,reloj,5,1187.83,628,40
2024-01-24,anillo,5,1396.98,682,35
2024-01-24,pulsera,5,4408.03,643,16
2024-01-24,dije,6,1535.58,659,24
2024-01-24,anillo,6,4555.7,617,17
2024-01-24,alfiler,5,2176.75,627,34
2024-01-24,collar,4,2623.72,694,41
2024-01-24,aros,5,3902.67,647,28
2024-01-24,anillo,5,4010.17,654,22
2024-01-24,collar,4,498.36,627,13
2024-01-24,dije,4,1790.35,601,15
2024-01-24,cadena,6,4117.33,646,11
2024-01-25,aros,4,2436.05,632,41
2024-01-25,broche,6,1351.58,658,41
2024-01-25,dije,5,3775.56,639,33
2024-01-25,pulsera,7,1813.62,624,10
2024-01-25,pulsera,6,4671.1,641,35
2024-01-25,alfiler,6,804.97,647,23
2024-01-25,alfiler,7,5160.53,625,28
2024-01-25,pulsera,5,2778.48,651,18
2024-01-25,pulsera,7,1751.71,642,2
2024-01-25,collar,6,4186.73,651,28
2024-01-25,aros,6,1067.69,629,36
2024-01-25,dije,8,3549.61,659,14
2024-01-25,broche,6,4934.18,651,38
2024-01-25,anillo,7,6767.35,616,11
2024-01-25,broche,7,2557.17,666,24
2024-01-26,aros,6,2983.73,653,12
2024-01-26,collar,5,4963.43,636,30
2024-01-26,alfiler,5,3908.97,631,9
2024-01-26,broche,2,892.52,638,43
2024-01-26,anillo,6,646.63,664,5
2024-01-26,cadena,7,5608.26,671,29
2024-01-26,pulsera,6,2553.91,628,36
2024-01-26,broche,6,635.75,633,37
2024-01-26,anillo,7,5441.95,668,10
2024-01-26,aros,6,1274.23,633,31
2024-01-26,pulsera,5,3999.04,622,43
2024-01-26,collar,7,4417.16,640,25
2024-01-26,alfiler,8,1590.32,681,42
2024-01-26,cadena,6,3484.77,665,8
2024-01-26,gemelos,6,5405.35,625,1
2024-01-26,gemelos,7,2037.47,657,38
2024-01-26,broche,6,2666.45,643,1
2024-01-26,dije,4,3793.31,626,33
2024-01-26,gemelos,5,1674.94,628,16
2024-01-26,dije,9,2425.54,650,22
2024-01-26,gemelos,7,5173.1,653,14
2024-01-26,broche,7,1778.76,667,8
2024-01-26,anillo,7,4488.24,629,33
2024-01-27,reloj,6,1403.07,655,19
2024-01-27,gemelos,5,4385.41,641,27
2024-01-27,anillo,7,3981.0,645,4
2024-01-27,reloj,6,723.34,675,29
2024-01-27,pulsera,6,2364.26,648,38
2024-01-27,reloj,6,2289.26,619,15
2024-01-27,broche,6,5522.7,620,8
2024-01-27,collar,7,2479.99,646,25
2024-01-27,broche,5,4367.33,673,4
2024-01-27,reloj,6,2077.92,661,11
2024-01-27,gemelos,7,4582.28,665,24
2024-01-27,reloj,7,2415.37,662,11
2024-01-27,gemelos,7,6290.41,625,24
2024-01-27,pulsera,6,4078.77,645,34
2024-01-27,anillo,7,6619.47,653,2
2024-01-27,alfiler,5,3221.19,677,7
2024-01-27,cadena,7,6586.1,621,37
2024-01-27,cadena,6,2323.26,667,36
2024-01-27,alfiler,6,4793.32,648,40
2024-01-27,collar,6,2428.78,615,3
2024-01-27,pulsera,7,3120.91,640,30
2024-01-28,collar,4,2439.2,668,44
2024-01-28,dije,6,5161.86,617,24
2024-01-28,alfiler,7,5849.39,632,30
2024-01-28,broche,6,1633.69,653,30
2024-01-28,anillo,8,3530.46,642,21
2024-01-28,anillo,8,3808.32,606,19
2024-01-28,gemelos,6,5132.04,687,23
2024-01-28,anillo,5,3991.52,631,20
2024-01-28,gemelos,7,3061.83,654,39
2024-01-28,collar,5,1387.12,624,10
2024-01-28,anillo,5,591.67,631,17
2024-01-28,reloj,4,2890.0,615,11
2024-01-28,dije,5,1339.52,645,28
2024-01-28,reloj,8,4552.27,633,42
2024-01-28,anillo,5,1420.06,640,22
2024-01-28,anillo,7,4757.29,648,27
2024-01-28,broche,6,3261.33,652,36
2024-01-28,alfiler,4,2440.59,664,16
2024-01-28,pulsera,6,1649.02,659,9
2024-01-28,gemelos,5,1379.79,653,1
2024-01-28,gemelos,7,6386.63,656,31
2024-01-28,dije,6,2195.06,627,30
2024-01-28,pulsera,5,1481.41,664,29
2024-01-29,pulsera,5,1955.67,630,32
2024-01-29,aros,5,4184.39,667,22
2024-01-29,gemelos,7,4501.87,647,33
2024-01-29,broche,6,5797.27,606,10
2024-01-29,pulsera,6,4780.29,628,39
2024-01-29,collar,9,7545.34,703,28
2024-01-29,reloj,5,4515.89,630,19
2024-01-29,alfiler,7,4971.89,621,6
2024-01-29,alfiler,6,2842.48,631,33
2024-01-29,pulsera,5,4400.8,625,6
2024-01-29,aros,7,2841.22,650,30
2024-01-29,pulsera,6,2967.87,621,10
2024-01-29,dije,5,3457.23,659,13
2024-01-29,reloj,5,3491.63,663,23
2024-01-29,alfiler,5,2970.46,642,16
2024-01-29,anillo,6,1667.57,605,24
2024-01-29,reloj,6,1864.71,644,22
2024-01-29,dije,7,6878.48,643,40
2024-01-29,collar,6,932.87,617,35
2024-01-29,alfiler,5,4492.03,645,40
2024-01-29,gemelos,5,1943.01,700,20
2024-01-29,aros,6,5370.37,683,10
2024-01-29,gemelos,8,5214.26,634,31
2024-01-29,cadena,4,587.48,655,20
2024-01-29,gemelos,5,3044.03,661,2
2024-01-29,dije,5,1864.88,634,2
2024-01-29,anillo,5,840.14,618,28
2024-01-29,pulsera,6,1219.73,667,3
2024-01-29,pulsera,5,4555.95,608,37
2024-01-29,dije,6,3865.28,642,12
2024-01-30,aros,5,2421.21,637,34
2024-01-30,cadena,6,3900.66,654,13
2024-01-30,broche,5,3151.25,698,5
2024-01-30,dije,6,1354.49,647,4
2024-01-30,pulsera,7,2501.23,612,33
2024-01-30,aros,6,3565.78,632,33
2024-01-30,anillo,7,6917.52,630,43
2024-01-30,dije,6,4513.44,621,13
2024-01-30,aros,6,5802.61,648,14
2024-01-30,alfiler,5,2883.06,658,41
2024-01-30,pulsera,5,4805.7,649,13
2024-01-30,cadena,6,4761.4,667,31
2024-01-30,gemelos,5,2889.11,617,34
2024-01-30,aros,7,3418.24,632,4
2024-01-30,aros,6,4605.21,663,5
2024-01-30,alfiler,5,3034.84,606,7
2024-01-30,cadena,5,1996.5,646,26
2024-01-30,broche,4,3849.48,646,6
2024-01-30,alfiler,4,3355.08,612,16
2024-01-30,cadena,6,1700.04,641,23
2024-01-30,dije,6,2804.53,638,21
2024-01-30,alfiler,6,5312.29,657,6
2024-01-30,aros,5,3393.51,627,36
2024-01-30,alfiler,7,5347.69,589,12
2024-01-30,collar,6,1243.08,661,31
2024-01-30,aros,8,2406.14,617,42
2024-01-31,pulsera,6,2285.64,631,28
2024-01-31,reloj,6,4717.92,654,6
2024-01-31,gemelos,5,3235.81,666,30
2024-01-31,aros,7,3076.27,683,11
2024-01-31,anillo,6,3665.71,617,8
2024-01-31,collar,5,1428.3,641,29
2024-01-31,reloj,8,4683.46,635,41
2024-01-31,aros,6,5283.84,638,2
2024-01-31,alfiler,5,2236.57,660,12
2024-01-31,anillo,5,553.24,610,22
2024-01-31,collar,5,4577.02,647,35
2024-01-31,pulsera,7,3720.0,656,39
2024-01-31,broche,5,995.69,604,33
2024-01-31,collar,5,2640.25,670,36
2024-01-31,pulsera,7,6198.77,636,34
2024-01-31,anillo,8,7919.51,686,42
2024-01-31,gemelos,6,3589.33,651,33
2024-01-31,gemelos,6,5335.45,630,23
2024-01-31,reloj,5,4943.38,664,29
2024-01-31,pulsera,5,3147.14,672,37
2024-01-31,aros,3,705.06,623,33
2024-01-31,aros,5,3476.35,667,40
2024-01-31,dije,6,5168.35,651,42
2024-01-31,anillo,7,3469.36,627,15
2024-01-31,cadena,7,4561.44,657,33
2024-01-31,dije,7,3289.03,656,7
2024-02-01,collar,6,1584.1,660,16
2024-02-01,gemelos,6,1254.78,652,8
2024-02-01,broche,6,2969.24,650,10
2024-02-01,gemelos,7,5922.81,689,27
2024-02-01,cadena,7,1773.85,661,22
2024-02-01,collar,8,4966.66,664,40
2024-02-01,pulsera,6,4000.96,661,34
2024-02-01,gemelos,5,2395.05,651,7
2024-02-01,pulsera,6,5011.67,650,21
2024-02-01,gemelos,6,4953.87,711,28
2024-02-01,reloj,7,2154.22,682,29
